Barcode,Cluster
159216,DCIS_1
159217,DCIS_1
159218,Stromal
159219,Myoepi_KRT15+
159220,Myoepi_KRT15+
159221,Stromal
159222,Myoepi_KRT15+
159223,Myoepi_KRT15+
159224,Stromal
159225,Stromal
159226,DCIS_1
159227,Myoepi_ACTA2+
159228,Stromal
159229,Myoepi_KRT15+
159230,Stromal
159231,Endothelial
159232,Myoepi_KRT15+
159233,Stromal
159234,Endothelial
159235,Stromal
159236,Endothelial
159237,Endothelial
159238,Unlabeled
159239,Endothelial
159240,IRF7+_DCs
159241,Stromal
159242,Macrophages_1
159243,CD8+_T_Cells
159244,Endothelial
159245,Endothelial
159246,Stromal
159247,Stromal
159248,Stromal
159249,Stromal
159250,Endothelial
159251,Endothelial
159252,Stromal
159253,Stromal
159254,Stromal
159255,Endothelial
159256,Stromal
159257,Endothelial
159258,Perivascular-Like
159259,Stromal
159260,Stromal
159261,Stromal
159262,Endothelial
159263,Macrophages_1
159264,Stromal
159265,Stromal
159266,Endothelial
159267,CD8+_T_Cells
159268,Stromal
159269,Stromal
159270,Endothelial
159271,CD8+_T_Cells
159272,Unlabeled
159273,Endothelial
159274,CD8+_T_Cells
159275,CD4+_T_Cells
159276,Perivascular-Like
159277,Stromal
159278,Stromal
159279,Macrophages_1
159280,Stromal
159281,Macrophages_1
159282,Endothelial
159283,Stromal
159284,CD8+_T_Cells
159285,Stromal
159286,Macrophages_1
159287,CD4+_T_Cells
159288,Endothelial
159289,Macrophages_1
159290,Stromal
159291,Stromal
159292,Stromal
159293,Stromal
159294,Stromal
159295,Stromal
159296,Macrophages_1
159297,Stromal
159298,Macrophages_1
159299,Macrophages_2
159300,Stromal
159301,Stromal
159302,Stromal
159303,Stromal
159304,Stromal
159305,Macrophages_1
159306,Macrophages_1
159307,Stromal
159308,Stromal
159309,Unlabeled
159310,Macrophages_2
159311,Stromal
159312,Endothelial
159313,Stromal
159314,Endothelial
159315,Endothelial
159316,Endothelial
159317,Stromal
159318,Stromal
159319,Endothelial
159320,Stromal
159321,Myoepi_ACTA2+
159322,B_Cells
159323,Endothelial
159324,Stromal
159325,Stromal
159326,Myoepi_ACTA2+
159327,Stromal
159328,Myoepi_ACTA2+
159329,Myoepi_ACTA2+
159330,Stromal
159331,Stromal
159332,DCIS_1
159333,Endothelial
159334,Endothelial
159335,Myoepi_ACTA2+
159336,Myoepi_ACTA2+
159337,Stromal
159338,T_Cell_&_Tumor_Hybrid
159339,CD8+_T_Cells
159340,DCIS_1
159341,CD8+_T_Cells
159342,DCIS_1
159343,Stromal
159344,DCIS_1
159345,DCIS_1
159346,Unlabeled
159347,Stromal
159348,DCIS_1
159349,Stromal
159350,Myoepi_KRT15+
159351,DCIS_1
159352,Stromal
159353,Myoepi_ACTA2+
159354,DCIS_1
159355,Myoepi_ACTA2+
159356,Macrophages_1
159357,Myoepi_KRT15+
159358,DCIS_1
159359,Stromal
159360,DCIS_1
159361,DCIS_1
159362,DCIS_1
159363,DCIS_1
159364,Myoepi_ACTA2+
159365,DCIS_1
159366,DCIS_1
159367,DCIS_1
159368,Invasive_Tumor
159369,Myoepi_KRT15+
159370,Myoepi_KRT15+
159371,DCIS_1
159372,Myoepi_KRT15+
159373,Myoepi_KRT15+
159374,DCIS_1
159375,Myoepi_KRT15+
159376,Myoepi_KRT15+
159377,Invasive_Tumor
159378,Myoepi_KRT15+
159379,DCIS_1
159380,Myoepi_KRT15+
159381,DCIS_1
159382,DCIS_1
159383,DCIS_1
159384,DCIS_1
159385,DCIS_1
159386,DCIS_1
159387,DCIS_1
159388,DCIS_1
159389,DCIS_1
159390,DCIS_1
159391,DCIS_1
159392,DCIS_1
159393,DCIS_1
159394,DCIS_1
159395,Myoepi_KRT15+
159396,DCIS_1
159397,CD8+_T_Cells
159398,DCIS_1
159399,DCIS_1
159400,DCIS_1
159401,DCIS_1
159402,Invasive_Tumor
159403,Stromal
159404,Stromal
159405,Stromal
159406,Stromal
159407,Stromal
159408,Stromal
159409,Stromal
159410,Stromal
159411,Stromal
159412,Stromal
159413,Stromal
159414,Unlabeled
159415,Stromal
159416,CD4+_T_Cells
159417,Stromal
159418,Stromal
159419,Stromal
159420,Macrophages_2
159421,Macrophages_2
159422,Stromal
159423,CD4+_T_Cells
159424,Stromal
159425,Stromal
159426,Stromal
159427,Stromal
159428,Stromal
159429,Stromal
159430,Stromal
159431,CD8+_T_Cells
159432,Stromal
159433,Stromal
159434,Stromal
159435,Macrophages_1
159436,CD8+_T_Cells
159437,Macrophages_2
159438,CD4+_T_Cells
159439,Stromal
159440,Endothelial
159441,CD4+_T_Cells
159442,CD8+_T_Cells
159443,Endothelial
159444,Stromal
159445,Stromal
159446,Endothelial
159447,Stromal
159448,CD8+_T_Cells
159449,Macrophages_1
159450,Stromal
159451,Endothelial
159452,Macrophages_1
159453,Macrophages_1
159454,Stromal
159455,CD4+_T_Cells
159456,Stromal
159457,Mast_Cells
159458,Stromal
159459,Stromal
159460,Stromal
159461,Macrophages_1
159462,Stromal
159463,CD8+_T_Cells
159464,Endothelial
159465,CD8+_T_Cells
159466,Stromal
159467,CD8+_T_Cells
159468,IRF7+_DCs
159469,Stromal
159470,Macrophages_1
159471,Stromal
159472,Macrophages_1
159473,Stromal
159474,CD8+_T_Cells
159475,Stromal
159476,B_Cells
159477,Stromal
159478,DCIS_1
159479,DCIS_1
159480,DCIS_2
159481,DCIS_2
159482,DCIS_1
159483,DCIS_1
159484,DCIS_1
159485,DCIS_1
159486,DCIS_1
159487,DCIS_2
159488,DCIS_1
159489,DCIS_2
159490,DCIS_1
159491,Invasive_Tumor
159492,DCIS_1
159493,DCIS_1
159494,DCIS_1
159495,DCIS_1
159496,Myoepi_KRT15+
159497,Myoepi_KRT15+
159498,Myoepi_KRT15+
159499,DCIS_1
159500,DCIS_1
159501,Myoepi_KRT15+
159502,Myoepi_KRT15+
159503,Myoepi_ACTA2+
159504,Myoepi_ACTA2+
159505,Myoepi_KRT15+
159506,Myoepi_KRT15+
159507,Myoepi_KRT15+
159508,DCIS_1
159509,Myoepi_ACTA2+
159510,Myoepi_KRT15+
159511,Myoepi_KRT15+
159512,Myoepi_KRT15+
159513,DCIS_1
159514,DCIS_1
159515,Myoepi_KRT15+
159516,DCIS_1
159517,DCIS_1
159518,DCIS_1
159519,DCIS_1
159520,DCIS_1
159521,DCIS_1
159522,DCIS_1
159523,DCIS_1
159524,DCIS_1
159525,DCIS_1
159526,DCIS_1
159527,DCIS_1
159528,DCIS_1
159529,DCIS_1
159530,DCIS_1
159531,DCIS_1
159532,DCIS_1
159533,DCIS_1
159534,DCIS_2
159535,DCIS_1
159536,DCIS_1
159537,DCIS_1
159538,DCIS_1
159539,DCIS_1
159540,DCIS_1
159541,Myoepi_ACTA2+
159542,Myoepi_ACTA2+
159543,Myoepi_ACTA2+
159544,Stromal
159545,CD8+_T_Cells
159546,Endothelial
159547,Macrophages_1
159548,Endothelial
159549,Endothelial
159550,Stromal
159551,Stromal
159552,Stromal
159553,B_Cells
159554,B_Cells
159555,Stromal
159556,Macrophages_2
159557,Stromal
159558,Stromal_&_T_Cell_Hybrid
159559,Stromal
159560,Stromal
159561,Stromal
159562,Stromal
159563,Macrophages_2
159564,B_Cells
159565,Stromal
159566,Stromal
159567,Stromal
159568,Stromal
159569,Stromal
159570,Macrophages_2
159571,Stromal
159572,B_Cells
159573,Macrophages_2
159574,CD4+_T_Cells
159575,Endothelial
159576,Endothelial
159577,Stromal_&_T_Cell_Hybrid
159578,Macrophages_1
159579,Endothelial
159580,Endothelial
159581,Stromal
159582,Endothelial
159583,B_Cells
159584,Stromal
159585,Endothelial
159586,Endothelial
159587,Stromal
159588,Endothelial
159589,Endothelial
159590,Stromal
159591,Stromal
159592,Stromal
159593,Stromal
159594,Stromal
159595,Stromal
159596,Stromal
159597,Stromal
159598,DCIS_1
159599,DCIS_1
159600,DCIS_1
159601,DCIS_1
159602,DCIS_1
159603,DCIS_1
159604,DCIS_1
159605,DCIS_1
159606,DCIS_2
159607,DCIS_1
159608,DCIS_1
159609,DCIS_1
159610,DCIS_1
159611,DCIS_1
159612,DCIS_1
159613,DCIS_1
159614,Invasive_Tumor
159615,DCIS_1
159616,Endothelial
159617,DCIS_1
159618,DCIS_1
159619,DCIS_1
159620,Myoepi_ACTA2+
159621,CD4+_T_Cells
159622,Myoepi_ACTA2+
159623,DCIS_1
159624,CD4+_T_Cells
159625,Stromal
159626,Myoepi_ACTA2+
159627,DCIS_1
159628,Myoepi_ACTA2+
159629,Stromal
159630,Stromal
159631,Stromal
159632,Stromal
159633,DCIS_1
159634,Endothelial
159635,DCIS_1
159636,Endothelial
159637,Endothelial
159638,Endothelial
159639,Stromal
159640,Stromal
159641,Stromal
159642,Stromal
159643,Stromal
159644,CD4+_T_Cells
159645,Stromal
159646,B_Cells
159647,CD4+_T_Cells
159648,Stromal
159649,DCIS_1
159650,DCIS_1
159651,DCIS_1
159652,DCIS_1
159653,DCIS_1
159654,Myoepi_ACTA2+
159655,DCIS_1
159656,DCIS_1
159657,DCIS_1
159658,DCIS_1
159659,DCIS_1
159660,DCIS_1
159661,DCIS_1
159662,Endothelial
159663,DCIS_1
159664,DCIS_1
159665,DCIS_2
159666,DCIS_1
159667,DCIS_1
159668,DCIS_1
159669,DCIS_1
159670,DCIS_1
159671,Endothelial
159672,DCIS_1
159673,DCIS_1
159674,Myoepi_ACTA2+
159675,Myoepi_ACTA2+
159676,Stromal
159677,DCIS_1
159678,DCIS_1
159679,DCIS_1
159680,Stromal
159681,DCIS_1
159682,Stromal
159683,DCIS_1
159684,DCIS_1
159685,Endothelial
159686,Myoepi_ACTA2+
159687,Endothelial
159688,Myoepi_ACTA2+
159689,DCIS_1
159690,Stromal
159691,Stromal
159692,Stromal
159693,Endothelial
159694,Macrophages_2
159695,Endothelial
159696,IRF7+_DCs
159697,Stromal
159698,Stromal
159699,Myoepi_ACTA2+
159700,Macrophages_1
159701,DCIS_1
159702,DCIS_1
159703,DCIS_1
159704,DCIS_1
159705,DCIS_1
159706,DCIS_1
159707,DCIS_1
159708,DCIS_1
159709,DCIS_1
159710,DCIS_1
159711,DCIS_1
159712,DCIS_1
159713,Macrophages_1
159714,DCIS_1
159715,Myoepi_ACTA2+
159716,DCIS_1
159717,Macrophages_1
159718,Stromal
159719,Macrophages_1
159720,Macrophages_1
159721,Invasive_Tumor
159722,Macrophages_1
159723,Unlabeled
159724,Unlabeled
159725,DCIS_1
159726,DCIS_1
159727,Macrophages_1
159728,Invasive_Tumor
159729,Unlabeled
159730,Invasive_Tumor
159731,DCIS_2
159732,Unlabeled
159733,DCIS_1
159734,Invasive_Tumor
159735,Unlabeled
159736,DCIS_1
159737,Macrophages_1
159738,Macrophages_1
159739,Unlabeled
159740,Macrophages_1
159741,DCIS_2
159742,Myoepi_KRT15+
159743,Macrophages_1
159744,Invasive_Tumor
159745,Myoepi_KRT15+
159746,Unlabeled
159747,Invasive_Tumor
159748,DCIS_2
159749,Myoepi_KRT15+
159750,Myoepi_KRT15+
159751,Myoepi_KRT15+
159752,DCIS_2
159753,Macrophages_1
159754,Myoepi_KRT15+
159755,Myoepi_KRT15+
159756,Myoepi_KRT15+
159757,DCIS_1
159758,Unlabeled
159759,DCIS_1
159760,DCIS_1
159761,DCIS_1
159762,DCIS_2
159763,DCIS_1
159764,DCIS_1
159765,DCIS_2
159766,DCIS_1
159767,DCIS_1
159768,DCIS_1
159769,DCIS_1
159770,DCIS_1
159771,DCIS_1
159772,DCIS_1
159773,DCIS_1
159774,DCIS_1
159775,DCIS_1
159776,DCIS_1
159777,DCIS_2
159778,DCIS_2
159779,DCIS_1
159780,DCIS_1
159781,DCIS_1
159782,DCIS_1
159783,DCIS_1
159784,DCIS_1
159785,DCIS_2
159786,DCIS_1
159787,DCIS_1
159788,DCIS_1
159789,DCIS_2
159790,DCIS_1
159791,DCIS_1
159792,DCIS_2
159793,DCIS_1
159794,DCIS_1
159795,DCIS_1
159796,DCIS_1
159797,DCIS_2
159798,Invasive_Tumor
159799,Unlabeled
159800,DCIS_1
159801,DCIS_1
159802,DCIS_2
159803,DCIS_1
159804,DCIS_1
159805,DCIS_1
159806,Unlabeled
159807,DCIS_1
159808,DCIS_2
159809,Invasive_Tumor
159810,Macrophages_1
159811,DCIS_2
159812,Invasive_Tumor
159813,Invasive_Tumor
159814,DCIS_1
159815,DCIS_1
159816,DCIS_1
159817,DCIS_1
159818,Unlabeled
159819,DCIS_2
159820,DCIS_2
159821,DCIS_2
159822,DCIS_2
159823,Unlabeled
159824,DCIS_1
159825,DCIS_2
159826,DCIS_2
159827,DCIS_2
159828,DCIS_1
159829,DCIS_2
159830,DCIS_1
159831,DCIS_2
159832,DCIS_2
159833,Unlabeled
159834,DCIS_1
159835,Unlabeled
159836,DCIS_2
159837,Macrophages_1
159838,Macrophages_1
159839,DCIS_2
159840,Unlabeled
159841,Macrophages_1
159842,DCIS_1
159843,Unlabeled
159844,DCIS_1
159845,DCIS_1
159846,DCIS_1
159847,DCIS_1
159848,DCIS_1
159849,DCIS_2
159850,DCIS_1
159851,DCIS_1
159852,DCIS_1
159853,DCIS_1
159854,DCIS_2
159855,DCIS_2
159856,DCIS_1
159857,DCIS_1
159858,DCIS_1
159859,DCIS_1
159860,DCIS_1
159861,DCIS_1
159862,DCIS_1
159863,DCIS_1
159864,DCIS_1
159865,DCIS_1
159866,DCIS_1
159867,DCIS_1
159868,DCIS_1
159869,DCIS_1
159870,DCIS_1
159871,DCIS_1
159872,DCIS_1
159873,DCIS_1
159874,DCIS_1
159875,DCIS_1
159876,DCIS_1
159877,DCIS_1
159878,DCIS_1
159879,Macrophages_1
159880,DCIS_1
159881,DCIS_1
159882,DCIS_2
159883,DCIS_1
159884,DCIS_1
159885,DCIS_1
159886,DCIS_1
159887,DCIS_1
159888,DCIS_2
159889,DCIS_1
159890,DCIS_1
159891,DCIS_1
159892,DCIS_1
159893,DCIS_1
159894,DCIS_2
159895,DCIS_1
159896,DCIS_1
159897,DCIS_1
159898,DCIS_2
159899,DCIS_2
159900,DCIS_1
159901,DCIS_1
159902,DCIS_1
159903,DCIS_1
159904,DCIS_1
159905,DCIS_2
159906,DCIS_2
159907,DCIS_1
159908,DCIS_1
159909,DCIS_2
159910,DCIS_1
159911,DCIS_1
159912,DCIS_1
159913,DCIS_1
159914,DCIS_1
159915,DCIS_1
159916,DCIS_1
159917,DCIS_1
159918,DCIS_2
159919,DCIS_1
159920,DCIS_1
159921,DCIS_1
159922,DCIS_1
159923,DCIS_1
159924,DCIS_1
159925,DCIS_1
159926,DCIS_1
159927,DCIS_1
159928,DCIS_1
159929,DCIS_1
159930,Macrophages_1
159931,DCIS_1
159932,DCIS_1
159933,DCIS_1
159934,DCIS_1
159935,DCIS_1
159936,DCIS_2
159937,DCIS_1
159938,DCIS_1
159939,DCIS_1
159940,DCIS_2
159941,DCIS_1
159942,DCIS_1
159943,DCIS_1
159944,DCIS_1
159945,DCIS_1
159946,DCIS_1
159947,DCIS_1
159948,DCIS_1
159949,DCIS_1
159950,DCIS_1
159951,DCIS_1
159952,DCIS_1
159953,DCIS_1
159954,DCIS_1
159955,DCIS_1
159956,DCIS_2
159957,DCIS_1
159958,DCIS_1
159959,DCIS_1
159960,DCIS_1
159961,DCIS_1
159962,DCIS_1
159963,DCIS_1
159964,DCIS_1
159965,DCIS_1
159966,DCIS_1
159967,DCIS_1
159968,DCIS_1
159969,DCIS_1
159970,DCIS_1
159971,DCIS_1
159972,DCIS_1
159973,DCIS_1
159974,DCIS_1
159975,DCIS_1
159976,DCIS_1
159977,DCIS_1
159978,DCIS_1
159979,DCIS_1
159980,DCIS_1
159981,DCIS_1
159982,DCIS_1
159983,Myoepi_ACTA2+
159984,DCIS_2
159985,DCIS_1
159986,Stromal
159987,Myoepi_ACTA2+
159988,Stromal
159989,Endothelial
159990,Myoepi_ACTA2+
159991,Stromal
159992,Stromal
159993,Endothelial
159994,Stromal
159995,Macrophages_2
159996,Stromal
159997,Stromal
159998,Stromal
159999,CD8+_T_Cells
160000,Stromal
160001,Stromal
160002,Stromal
160003,Stromal
160004,Stromal
160005,Stromal
160006,Endothelial
160007,Stromal
160008,Endothelial
160009,Stromal
160010,DCIS_1
160011,DCIS_1
160012,DCIS_1
160013,DCIS_1
160014,DCIS_1
160015,DCIS_2
160016,DCIS_1
160017,DCIS_1
160018,DCIS_1
160019,DCIS_1
160020,DCIS_1
160021,DCIS_1
160022,DCIS_1
160023,DCIS_1
160024,DCIS_1
160025,DCIS_1
160026,DCIS_2
160027,DCIS_1
160028,DCIS_1
160029,DCIS_1
160030,DCIS_1
160031,DCIS_1
160032,CD8+_T_Cells
160033,DCIS_1
160034,DCIS_1
160035,DCIS_1
160036,DCIS_1
160037,DCIS_1
160038,DCIS_1
160039,DCIS_2
160040,Myoepi_ACTA2+
160041,DCIS_1
160042,Stromal
160043,DCIS_1
160044,DCIS_1
160045,DCIS_1
160046,DCIS_1
160047,Endothelial
160048,Myoepi_ACTA2+
160049,DCIS_1
160050,Stromal
160051,Myoepi_ACTA2+
160052,Stromal
160053,Stromal
160054,Stromal
160055,DCIS_1
160056,Stromal
160057,Stromal
160058,Endothelial
160059,Stromal
160060,Stromal
160061,Stromal
160062,Stromal
160063,Endothelial
160064,Unlabeled
160065,Stromal
160066,Stromal
160067,Stromal
160068,Stromal
160069,Stromal
160070,Stromal
160071,Stromal
160072,Endothelial
160073,Endothelial
160074,Endothelial
160075,Endothelial
160076,Endothelial
160077,Stromal
160078,Endothelial
160079,Endothelial
160080,Stromal
160081,Stromal
160082,Stromal
160083,Stromal
160084,Stromal
160085,Stromal
160086,Stromal
160087,Stromal
160088,Stromal
160089,Stromal
160090,Stromal
160091,Stromal
160092,Stromal
160093,Stromal
160094,Stromal
160095,Stromal
160096,Stromal
160097,Stromal
160098,Stromal
160099,Stromal
160100,Stromal
160101,Stromal
160102,Stromal
160103,Macrophages_2
160104,CD8+_T_Cells
160105,Macrophages_1
160106,Stromal
160107,Stromal
160108,Stromal
160109,Stromal
160110,Stromal
160111,Stromal
160112,Stromal
160113,Stromal
160114,Stromal
160115,Stromal
160116,Unlabeled
160117,Myoepi_ACTA2+
160118,Stromal
160119,Stromal
160120,Stromal
160121,Stromal
160122,Stromal
160123,Stromal
160124,Stromal
160125,Stromal
160126,Stromal
160127,Stromal
160128,Endothelial
160129,Stromal
160130,Stromal
160131,Stromal
160132,Stromal
160133,Stromal
160134,Stromal
160135,Stromal
160136,Stromal
160137,CD8+_T_Cells
160138,Endothelial
160139,Stromal
160140,Endothelial
160141,Endothelial
160142,Stromal
160143,Stromal
160144,Stromal
160145,Stromal
160146,Stromal
160147,Stromal
160148,Stromal
160149,Stromal
160150,Stromal
160151,Stromal
160152,Stromal
160153,Stromal
160154,Stromal
160155,Stromal
160156,Stromal
160157,Stromal
160158,Stromal
160159,Stromal
160160,Stromal
160161,Stromal
160162,Stromal
160163,Stromal
160164,Stromal
160165,Stromal
160166,Stromal
160167,Stromal
160168,Stromal
160169,Stromal
160170,Stromal
160171,Stromal
160172,Perivascular-Like
160173,Unlabeled
160174,Endothelial
160175,Stromal
160176,Stromal
160177,Macrophages_2
160178,Stromal
160179,Endothelial
160180,Endothelial
160181,Stromal
160182,Endothelial
160183,Perivascular-Like
160184,Endothelial
160185,Endothelial
160186,Endothelial
160187,Stromal
160188,Stromal
160189,Endothelial
160190,Stromal
160191,Stromal
160192,Stromal
160193,DCIS_1
160194,DCIS_1
160195,DCIS_1
160196,DCIS_1
160197,DCIS_1
160198,DCIS_1
160199,DCIS_1
160200,DCIS_1
160201,DCIS_1
160202,DCIS_1
160203,DCIS_1
160204,DCIS_1
160205,DCIS_1
160206,DCIS_1
160207,DCIS_1
160208,Myoepi_KRT15+
160209,DCIS_1
160210,DCIS_1
160211,DCIS_1
160212,DCIS_1
160213,DCIS_1
160214,DCIS_1
160215,DCIS_1
160216,DCIS_2
160217,DCIS_1
160218,DCIS_1
160219,DCIS_1
160220,DCIS_1
160221,DCIS_1
160222,DCIS_1
160223,DCIS_1
160224,DCIS_2
160225,DCIS_2
160226,DCIS_1
160227,DCIS_1
160228,DCIS_1
160229,DCIS_1
160230,DCIS_2
160231,DCIS_2
160232,DCIS_1
160233,DCIS_1
160234,DCIS_1
160235,DCIS_1
160236,DCIS_1
160237,DCIS_1
160238,DCIS_1
160239,Invasive_Tumor
160240,DCIS_1
160241,DCIS_1
160242,DCIS_1
160243,DCIS_2
160244,DCIS_1
160245,DCIS_1
160246,DCIS_1
160247,DCIS_1
160248,DCIS_1
160249,DCIS_1
160250,Macrophages_1
160251,DCIS_1
160252,DCIS_1
160253,DCIS_1
160254,DCIS_1
160255,DCIS_1
160256,DCIS_1
160257,DCIS_1
160258,DCIS_1
160259,Myoepi_ACTA2+
160260,Myoepi_ACTA2+
160261,Myoepi_ACTA2+
160262,DCIS_1
160263,DCIS_1
160264,Myoepi_ACTA2+
160265,Myoepi_ACTA2+
160266,Stromal
160267,Stromal
160268,Stromal
160269,Endothelial
160270,Stromal
160271,Unlabeled
160272,Stromal
160273,Stromal
160274,Stromal
160275,Stromal
160276,Stromal
160277,DCIS_1
160278,DCIS_1
160279,DCIS_1
160280,DCIS_1
160281,DCIS_1
160282,DCIS_1
160283,DCIS_1
160284,DCIS_1
160285,DCIS_1
160286,DCIS_1
160287,DCIS_1
160288,DCIS_1
160289,DCIS_1
160290,DCIS_1
160291,DCIS_1
160292,DCIS_1
160293,DCIS_1
160294,DCIS_1
160295,DCIS_1
160296,DCIS_1
160297,DCIS_1
160298,DCIS_1
160299,DCIS_1
160300,DCIS_1
160301,DCIS_1
160302,DCIS_1
160303,DCIS_1
160304,DCIS_1
160305,DCIS_1
160306,Myoepi_ACTA2+
160307,DCIS_1
160308,DCIS_1
160309,DCIS_1
160310,Myoepi_ACTA2+
160311,DCIS_1
160312,DCIS_1
160313,Myoepi_ACTA2+
160314,Myoepi_ACTA2+
160315,Stromal
160316,DCIS_1
160317,DCIS_1
160318,DCIS_1
160319,DCIS_1
160320,DCIS_1
160321,DCIS_1
160322,Myoepi_ACTA2+
160323,DCIS_1
160324,Myoepi_ACTA2+
160325,DCIS_1
160326,DCIS_1
160327,CD8+_T_Cells
160328,Stromal
160329,DCIS_1
160330,DCIS_1
160331,DCIS_1
160332,Myoepi_ACTA2+
160333,DCIS_1
160334,Macrophages_1
160335,DCIS_2
160336,Macrophages_1
160337,DCIS_1
160338,DCIS_2
160339,DCIS_1
160340,DCIS_1
160341,DCIS_1
160342,DCIS_1
160343,DCIS_1
160344,DCIS_1
160345,DCIS_1
160346,DCIS_1
160347,DCIS_1
160348,DCIS_1
160349,Invasive_Tumor
160350,DCIS_1
160351,DCIS_1
160352,DCIS_1
160353,DCIS_1
160354,DCIS_1
160355,DCIS_1
160356,DCIS_1
160357,DCIS_1
160358,DCIS_1
160359,DCIS_1
160360,DCIS_1
160361,DCIS_1
160362,DCIS_1
160363,DCIS_1
160364,DCIS_1
160365,DCIS_1
160366,DCIS_1
160367,DCIS_1
160368,DCIS_1
160369,DCIS_1
160370,DCIS_1
160371,DCIS_1
160372,Macrophages_1
160373,DCIS_1
160374,DCIS_1
160375,DCIS_1
160376,DCIS_2
160377,DCIS_1
160378,DCIS_1
160379,DCIS_1
160380,DCIS_1
160381,DCIS_1
160382,DCIS_1
160383,DCIS_2
160384,DCIS_1
160385,DCIS_1
160386,DCIS_1
160387,DCIS_1
160388,DCIS_1
160389,DCIS_1
160390,DCIS_1
160391,DCIS_1
160392,DCIS_1
160393,DCIS_1
160394,DCIS_1
160395,DCIS_1
160396,DCIS_2
160397,DCIS_1
160398,DCIS_1
160399,DCIS_1
160400,DCIS_1
160401,DCIS_1
160402,DCIS_1
160403,DCIS_1
160404,DCIS_1
160405,DCIS_1
160406,DCIS_1
160407,DCIS_1
160408,DCIS_1
160409,DCIS_1
160410,DCIS_2
160411,DCIS_1
160412,DCIS_1
160413,DCIS_1
160414,DCIS_1
160415,DCIS_1
160416,DCIS_1
160417,DCIS_1
160418,DCIS_1
160419,DCIS_1
160420,DCIS_1
160421,DCIS_1
160422,DCIS_1
160423,DCIS_2
160424,DCIS_1
160425,Macrophages_1
160426,DCIS_2
160427,DCIS_1
160428,DCIS_2
160429,DCIS_1
160430,DCIS_1
160431,DCIS_1
160432,DCIS_2
160433,DCIS_1
160434,DCIS_1
160435,DCIS_1
160436,DCIS_2
160437,DCIS_1
160438,DCIS_1
160439,DCIS_1
160440,DCIS_1
160441,DCIS_1
160442,DCIS_1
160443,DCIS_1
160444,DCIS_1
160445,DCIS_1
160446,DCIS_1
160447,DCIS_1
160448,DCIS_2
160449,CD8+_T_Cells
160450,DCIS_1
160451,DCIS_1
160452,DCIS_1
160453,DCIS_1
160454,DCIS_1
160455,DCIS_2
160456,DCIS_1
160457,DCIS_1
160458,DCIS_1
160459,DCIS_1
160460,DCIS_1
160461,DCIS_1
160462,DCIS_1
160463,DCIS_1
160464,DCIS_1
160465,DCIS_1
160466,DCIS_1
160467,DCIS_1
160468,DCIS_1
160469,DCIS_1
160470,DCIS_1
160471,DCIS_1
160472,DCIS_1
160473,DCIS_2
160474,DCIS_1
160475,DCIS_1
160476,DCIS_1
160477,DCIS_1
160478,DCIS_1
160479,DCIS_1
160480,DCIS_1
160481,DCIS_1
160482,DCIS_1
160483,DCIS_1
160484,DCIS_1
160485,DCIS_1
160486,DCIS_1
160487,DCIS_1
160488,DCIS_1
160489,DCIS_1
160490,DCIS_1
160491,DCIS_1
160492,DCIS_1
160493,DCIS_2
160494,DCIS_1
160495,DCIS_1
160496,DCIS_1
160497,DCIS_2
160498,DCIS_1
160499,DCIS_1
160500,Macrophages_1
160501,DCIS_1
160502,DCIS_1
160503,DCIS_1
160504,DCIS_1
160505,DCIS_1
160506,DCIS_1
160507,DCIS_1
160508,DCIS_1
160509,DCIS_1
160510,DCIS_1
160511,DCIS_1
160512,DCIS_2
160513,Macrophages_1
160514,DCIS_1
160515,Macrophages_1
160516,DCIS_1
160517,DCIS_1
160518,DCIS_1
160519,DCIS_1
160520,DCIS_1
160521,DCIS_1
160522,DCIS_1
160523,DCIS_1
160524,DCIS_1
160525,Macrophages_1
160526,DCIS_1
160527,DCIS_1
160528,DCIS_1
160529,DCIS_1
160530,Unlabeled
160531,DCIS_1
160532,DCIS_2
160533,DCIS_1
160534,DCIS_1
160535,DCIS_1
160536,DCIS_1
160537,DCIS_1
160538,Macrophages_1
160539,DCIS_1
160540,DCIS_1
160541,DCIS_1
160542,DCIS_1
160543,DCIS_1
160544,DCIS_1
160545,DCIS_1
160546,DCIS_1
160547,DCIS_1
160548,DCIS_1
160549,DCIS_1
160550,DCIS_1
160551,DCIS_1
160552,DCIS_1
160553,DCIS_1
160554,DCIS_1
160555,DCIS_2
160556,DCIS_1
160557,DCIS_1
160558,DCIS_1
160559,DCIS_1
160560,DCIS_1
160561,DCIS_1
160562,DCIS_1
160563,DCIS_1
160564,DCIS_1
160565,DCIS_1
160566,DCIS_1
160567,DCIS_1
160568,DCIS_2
160569,Stromal
160570,Stromal
160571,Stromal
160572,Stromal
160573,DCIS_1
160574,Stromal
160575,Stromal
160576,Stromal
160577,Stromal
160578,Endothelial
160579,Stromal
160580,Unlabeled
160581,Perivascular-Like
160582,Stromal
160583,Stromal
160584,Stromal
160585,Macrophages_1
160586,Endothelial
160587,Stromal
160588,Macrophages_1
160589,Stromal
160590,Stromal
160591,Stromal
160592,Stromal
160593,Endothelial
160594,Endothelial
160595,Stromal
160596,Stromal
160597,Unlabeled
160598,B_Cells
160599,Stromal
160600,Stromal
160601,Stromal
160602,Stromal
160603,Stromal
160604,Stromal
160605,Stromal
160606,Stromal
160607,Stromal
160608,Stromal
160609,Stromal
