Barcode,Cluster
80631,Stromal
80632,Stromal
80633,Unlabeled
80634,Stromal
80635,Unlabeled
80636,Unlabeled
80637,Stromal
80638,Stromal
80639,Stromal
80640,Stromal
80641,Stromal
80642,Stromal
80643,Stromal
80644,Stromal
80645,Stromal
80646,Stromal
80647,Stromal
80648,Stromal
80649,Stromal
80650,Endothelial
80651,CD4+_T_Cells
80652,Stromal
80653,Stromal
80654,Stromal_&_T_Cell_Hybrid
80655,Stromal
80656,Stromal
80657,Unlabeled
80658,Stromal
80659,Stromal
80660,Stromal
80661,Stromal
80662,Stromal
80663,Unlabeled
80664,CD4+_T_Cells
80665,Stromal
80666,Stromal
80667,Stromal
80668,Stromal
80669,Stromal_&_T_Cell_Hybrid
80670,Unlabeled
80671,Stromal
80672,Stromal
80673,B_Cells
80674,Macrophages_1
80675,CD8+_T_Cells
80676,Unlabeled
80677,Macrophages_1
80678,Stromal
80679,Stromal
80680,Stromal
80681,Unlabeled
80682,Macrophages_1
80683,B_Cells
80684,Stromal
80685,Stromal
80686,Macrophages_1
80687,Stromal
80688,Unlabeled
80689,Stromal
80690,Stromal_&_T_Cell_Hybrid
80691,CD4+_T_Cells
80692,Stromal
80693,CD4+_T_Cells
80694,Stromal
80695,B_Cells
80696,B_Cells
80697,Macrophages_1
80698,CD4+_T_Cells
80699,CD4+_T_Cells
80700,Stromal
80701,Stromal_&_T_Cell_Hybrid
80702,CD4+_T_Cells
80703,CD8+_T_Cells
80704,Stromal
80705,Unlabeled
80706,CD4+_T_Cells
80707,CD4+_T_Cells
80708,CD8+_T_Cells
80709,CD8+_T_Cells
80710,CD4+_T_Cells
80711,B_Cells
80712,Stromal
80713,Stromal
80714,CD4+_T_Cells
80715,Stromal
80716,Stromal
80717,Stromal
80718,Stromal_&_T_Cell_Hybrid
80719,Stromal
80720,Stromal
80721,B_Cells
80722,CD8+_T_Cells
80723,CD4+_T_Cells
80724,CD4+_T_Cells
80725,LAMP3+_DCs
80726,CD4+_T_Cells
80727,LAMP3+_DCs
80728,CD4+_T_Cells
80729,Stromal
80730,CD4+_T_Cells
80731,B_Cells
80732,CD4+_T_Cells
80733,Stromal
80734,CD4+_T_Cells
80735,Stromal
80736,Stromal
80737,Stromal
80738,Stromal_&_T_Cell_Hybrid
80739,Stromal
80740,Stromal
80741,Stromal
80742,Stromal
80743,Stromal_&_T_Cell_Hybrid
80744,Stromal
80745,Stromal
80746,Stromal
80747,Stromal
80748,Stromal
80749,Stromal
80750,Stromal
80751,Stromal
80752,Stromal
80753,Stromal
80754,Stromal
80755,Stromal
80756,Stromal
80757,Stromal
80758,Stromal
80759,Stromal
80760,Stromal
80761,B_Cells
80762,Stromal
80763,Stromal
80764,Stromal
80765,Macrophages_2
80766,Stromal
80767,Stromal
80768,Stromal
80769,Stromal
80770,Stromal
80771,Stromal
80772,Stromal
80773,Stromal
80774,Stromal
80775,Stromal
80776,Stromal
80777,Stromal
80778,Stromal
80779,Stromal
80780,Stromal
80781,Stromal
80782,Unlabeled
80783,Stromal
80784,Stromal
80785,Stromal
80786,Stromal
80787,CD8+_T_Cells
80788,Macrophages_1
80789,Stromal
80790,Stromal
80791,Stromal
80792,B_Cells
80793,CD4+_T_Cells
80794,Stromal
80795,Macrophages_2
80796,Stromal
80797,Stromal
80798,Stromal
80799,Stromal
80800,B_Cells
80801,B_Cells
80802,Stromal
80803,Stromal
80804,B_Cells
80805,B_Cells
80806,Stromal
80807,Stromal
80808,CD4+_T_Cells
80809,Stromal
80810,Macrophages_2
80811,Stromal
80812,Stromal
80813,Stromal
80814,Stromal
80815,Stromal
80816,Stromal
80817,Stromal
80818,Stromal
80819,Stromal
80820,Macrophages_1
80821,Unlabeled
80822,Stromal
80823,Macrophages_1
80824,Stromal
80825,Stromal
80826,CD4+_T_Cells
80827,Macrophages_1
80828,B_Cells
80829,Stromal
80830,CD4+_T_Cells
80831,Macrophages_1
80832,Stromal
80833,Macrophages_1
80834,Stromal
80835,Stromal
80836,Macrophages_1
80837,CD4+_T_Cells
80838,B_Cells
80839,CD4+_T_Cells
80840,Stromal
80841,Stromal
80842,Unlabeled
80843,CD4+_T_Cells
80844,CD8+_T_Cells
80845,CD4+_T_Cells
80846,IRF7+_DCs
80847,Unlabeled
80848,CD4+_T_Cells
80849,CD8+_T_Cells
80850,Macrophages_1
80851,CD4+_T_Cells
80852,CD8+_T_Cells
80853,Stromal
80854,Endothelial
80855,Endothelial
80856,Stromal
80857,Endothelial
80858,Endothelial
80859,CD8+_T_Cells
80860,Unlabeled
80861,Stromal
80862,CD8+_T_Cells
80863,Stromal
80864,B_Cells
80865,Stromal
80866,Unlabeled
80867,CD8+_T_Cells
80868,CD4+_T_Cells
80869,B_Cells
80870,Stromal
80871,Macrophages_1
80872,Unlabeled
80873,Stromal
80874,Stromal
80875,CD8+_T_Cells
80876,CD4+_T_Cells
80877,Stromal
80878,CD4+_T_Cells
80879,CD4+_T_Cells
80880,B_Cells
80881,B_Cells
80882,CD4+_T_Cells
80883,B_Cells
80884,CD8+_T_Cells
80885,CD4+_T_Cells
80886,Macrophages_1
80887,Macrophages_1
80888,Stromal
80889,Stromal
80890,Stromal
80891,Stromal
80892,Macrophages_1
80893,Stromal
80894,CD8+_T_Cells
80895,CD8+_T_Cells
80896,Macrophages_1
80897,CD8+_T_Cells
80898,Stromal_&_T_Cell_Hybrid
80899,Stromal
80900,B_Cells
80901,Stromal
80902,Stromal
80903,Stromal
80904,Stromal
80905,Stromal
80906,CD8+_T_Cells
80907,CD4+_T_Cells
80908,CD4+_T_Cells
80909,Stromal
80910,Unlabeled
80911,Stromal
80912,LAMP3+_DCs
80913,Macrophages_1
80914,CD8+_T_Cells
80915,Macrophages_1
80916,CD4+_T_Cells
80917,CD8+_T_Cells
80918,CD4+_T_Cells
80919,Unlabeled
80920,LAMP3+_DCs
80921,CD4+_T_Cells
80922,CD4+_T_Cells
80923,LAMP3+_DCs
80924,CD8+_T_Cells
80925,CD4+_T_Cells
80926,CD4+_T_Cells
80927,CD4+_T_Cells
80928,B_Cells
80929,CD4+_T_Cells
80930,Stromal
80931,B_Cells
80932,CD4+_T_Cells
80933,Unlabeled
80934,CD8+_T_Cells
80935,CD8+_T_Cells
80936,CD8+_T_Cells
80937,CD4+_T_Cells
80938,CD4+_T_Cells
80939,CD4+_T_Cells
80940,CD8+_T_Cells
80941,Stromal
80942,CD4+_T_Cells
80943,CD4+_T_Cells
80944,Macrophages_1
80945,Stromal
80946,Macrophages_1
80947,B_Cells
80948,CD4+_T_Cells
80949,CD4+_T_Cells
80950,Macrophages_1
80951,Stromal
80952,CD4+_T_Cells
80953,CD4+_T_Cells
80954,Macrophages_1
80955,Stromal
80956,CD8+_T_Cells
80957,B_Cells
80958,CD4+_T_Cells
80959,Stromal_&_T_Cell_Hybrid
80960,B_Cells
80961,Unlabeled
80962,CD4+_T_Cells
80963,Stromal
80964,CD4+_T_Cells
80965,CD4+_T_Cells
80966,CD8+_T_Cells
80967,Macrophages_1
80968,Macrophages_2
80969,Macrophages_1
80970,B_Cells
80971,Unlabeled
80972,Stromal
80973,CD4+_T_Cells
80974,Macrophages_1
80975,CD8+_T_Cells
80976,Macrophages_1
80977,CD8+_T_Cells
80978,CD4+_T_Cells
80979,B_Cells
80980,CD4+_T_Cells
80981,B_Cells
80982,B_Cells
80983,B_Cells
80984,B_Cells
80985,B_Cells
80986,Stromal
80987,Stromal
80988,CD4+_T_Cells
80989,B_Cells
80990,B_Cells
80991,Unlabeled
80992,Stromal
80993,B_Cells
80994,CD4+_T_Cells
80995,B_Cells
80996,Stromal
80997,Unlabeled
80998,CD4+_T_Cells
80999,Macrophages_1
81000,CD8+_T_Cells
81001,Stromal
81002,CD4+_T_Cells
81003,Stromal
81004,Unlabeled
81005,Stromal
81006,Macrophages_1
81007,Unlabeled
81008,Stromal
81009,Stromal
81010,Myoepi_ACTA2+
81011,Stromal
81012,Stromal
81013,Macrophages_2
81014,Stromal
81015,Stromal
81016,Myoepi_ACTA2+
81017,CD8+_T_Cells
81018,Myoepi_ACTA2+
81019,Myoepi_ACTA2+
81020,Stromal
81021,Macrophages_2
81022,CD8+_T_Cells
81023,Stromal
81024,Macrophages_1
81025,Stromal
81026,Myoepi_ACTA2+
81027,Stromal
81028,Stromal
81029,Stromal
81030,Stromal
81031,Stromal
81032,Stromal
81033,Stromal
81034,CD8+_T_Cells
81035,Stromal
81036,Macrophages_1
81037,Stromal
81038,Endothelial
81039,Endothelial
81040,Endothelial
81041,Endothelial
81042,Stromal
81043,Stromal
81044,Endothelial
81045,Endothelial
81046,Macrophages_2
81047,CD8+_T_Cells
81048,Endothelial
81049,Stromal
81050,Endothelial
81051,Stromal
81052,Stromal
81053,Endothelial
81054,Stromal
81055,Endothelial
81056,Endothelial
81057,Stromal
81058,Stromal
81059,Stromal
81060,Macrophages_1
81061,Macrophages_1
81062,CD4+_T_Cells
81063,Stromal
81064,Stromal
81065,Stromal
81066,Stromal
81067,Stromal
81068,Stromal
81069,Stromal
81070,Stromal
81071,Macrophages_2
81072,Unlabeled
81073,Stromal
81074,Unlabeled
81075,Macrophages_1
81076,Macrophages_1
81077,Macrophages_2
81078,B_Cells
81079,Stromal
81080,B_Cells
81081,Stromal
81082,Stromal
81083,Macrophages_1
81084,Stromal
81085,Stromal
81086,Stromal
81087,Stromal
81088,Stromal
81089,CD8+_T_Cells
81090,Unlabeled
81091,Stromal
81092,Stromal
81093,Stromal
81094,B_Cells
81095,Macrophages_1
81096,B_Cells
81097,Stromal
81098,Endothelial
81099,Stromal
81100,Endothelial
81101,Stromal
81102,Stromal
81103,CD8+_T_Cells
81104,Stromal
81105,Macrophages_1
81106,Macrophages_2
81107,Stromal
81108,B_Cells
81109,Stromal
81110,Stromal
81111,Macrophages_1
81112,Stromal
81113,Endothelial
81114,Stromal
81115,Macrophages_1
81116,Endothelial
81117,Endothelial
81118,Endothelial
81119,Macrophages_1
81120,Stromal
81121,Stromal
81122,Macrophages_1
81123,Endothelial
81124,Stromal
81125,Stromal
81126,Stromal
81127,Stromal
81128,Stromal
81129,Endothelial
81130,Stromal
81131,Stromal
81132,Stromal
81133,Stromal
81134,Stromal
81135,B_Cells
81136,Stromal
81137,Stromal
81138,Macrophages_1
81139,Stromal
81140,Stromal
81141,Stromal
81142,Myoepi_ACTA2+
81143,Stromal
81144,CD8+_T_Cells
81145,Myoepi_ACTA2+
81146,Stromal
81147,Stromal
81148,Myoepi_ACTA2+
81149,Myoepi_ACTA2+
81150,Stromal
81151,Myoepi_ACTA2+
81152,Myoepi_ACTA2+
81153,Myoepi_ACTA2+
81154,DCIS_1
81155,Macrophages_1
81156,DCIS_1
81157,Endothelial
81158,Myoepi_ACTA2+
81159,Myoepi_ACTA2+
81160,Myoepi_ACTA2+
81161,Stromal
81162,DCIS_1
81163,Stromal
81164,DCIS_1
81165,Myoepi_ACTA2+
81166,Myoepi_ACTA2+
81167,Myoepi_ACTA2+
81168,Myoepi_ACTA2+
81169,Stromal
81170,Stromal
81171,Stromal
81172,Stromal
81173,Stromal
81174,Stromal
81175,Stromal
81176,Endothelial
81177,Macrophages_1
81178,B_Cells
81179,Stromal
81180,Stromal
81181,Macrophages_1
81182,Stromal
81183,Macrophages_1
81184,Macrophages_1
81185,Stromal
81186,Stromal
81187,Macrophages_1
81188,Stromal
81189,Macrophages_1
81190,Stromal
81191,Unlabeled
81192,Macrophages_1
81193,Macrophages_1
81194,Macrophages_1
81195,CD4+_T_Cells
81196,B_Cells
81197,Stromal
81198,Stromal
81199,Macrophages_1
81200,Stromal
81201,Macrophages_1
81202,Stromal
81203,Stromal
81204,Macrophages_1
81205,Macrophages_1
81206,Stromal
81207,Macrophages_1
81208,Unlabeled
81209,Stromal
81210,Stromal
81211,CD8+_T_Cells
81212,CD8+_T_Cells
81213,CD8+_T_Cells
81214,Macrophages_1
81215,Unlabeled
81216,Macrophages_1
81217,Macrophages_1
81218,B_Cells
81219,Macrophages_1
81220,Stromal
81221,CD8+_T_Cells
81222,CD8+_T_Cells
81223,Unlabeled
81224,CD8+_T_Cells
81225,B_Cells
81226,Stromal
81227,CD8+_T_Cells
81228,Stromal
81229,B_Cells
81230,Endothelial
81231,Macrophages_1
81232,Unlabeled
81233,CD8+_T_Cells
81234,CD8+_T_Cells
81235,Macrophages_1
81236,Macrophages_1
81237,Stromal
81238,Macrophages_1
81239,Stromal
81240,Macrophages_2
81241,Macrophages_1
81242,IRF7+_DCs
81243,Stromal
81244,Stromal
81245,CD4+_T_Cells
81246,Stromal
81247,Macrophages_1
81248,Stromal
81249,B_Cells
81250,B_Cells
81251,B_Cells
81252,Stromal
81253,Unlabeled
81254,Stromal
81255,Stromal
81256,B_Cells
81257,Stromal
81258,CD4+_T_Cells
81259,Stromal
81260,Macrophages_1
81261,Stromal
81262,Stromal
81263,Stromal
81264,Stromal
81265,Stromal
81266,Macrophages_1
81267,Stromal
81268,Macrophages_2
81269,Macrophages_1
81270,Stromal
81271,Stromal
81272,B_Cells
81273,Stromal
81274,B_Cells
81275,B_Cells
81276,Stromal
81277,Stromal
81278,Stromal
81279,Stromal
81280,Stromal
81281,Stromal
81282,Stromal
81283,Stromal
81284,Endothelial
81285,Endothelial
81286,Stromal
81287,Macrophages_1
81288,B_Cells
81289,Stromal
81290,Stromal
81291,Stromal
81292,Stromal
81293,B_Cells
81294,Stromal
81295,B_Cells
81296,Stromal
81297,CD4+_T_Cells
81298,Macrophages_1
81299,Macrophages_1
81300,Macrophages_1
81301,Stromal
81302,Macrophages_1
81303,Stromal
81304,Stromal
81305,Stromal
81306,CD4+_T_Cells
81307,Macrophages_1
81308,B_Cells
81309,CD4+_T_Cells
81310,Macrophages_1
81311,IRF7+_DCs
81312,CD8+_T_Cells
81313,Unlabeled
81314,Macrophages_1
81315,CD4+_T_Cells
81316,Macrophages_1
81317,CD8+_T_Cells
81318,IRF7+_DCs
81319,Endothelial
81320,CD4+_T_Cells
81321,Macrophages_1
81322,Perivascular-Like
81323,B_Cells
81324,B_Cells
81325,Macrophages_1
81326,Macrophages_1
81327,Macrophages_1
81328,CD8+_T_Cells
81329,CD8+_T_Cells
81330,Macrophages_1
81331,CD4+_T_Cells
81332,CD4+_T_Cells
81333,Macrophages_1
81334,Stromal
81335,CD8+_T_Cells
81336,Stromal
81337,CD8+_T_Cells
81338,Stromal
81339,CD8+_T_Cells
81340,Stromal
81341,Macrophages_1
81342,Macrophages_1
81343,B_Cells
81344,Macrophages_1
81345,Stromal
81346,Macrophages_1
81347,B_Cells
81348,CD8+_T_Cells
81349,CD8+_T_Cells
81350,Macrophages_1
81351,Stromal
81352,Macrophages_1
81353,Macrophages_1
81354,Stromal
81355,Macrophages_1
81356,Stromal
81357,Macrophages_1
81358,CD8+_T_Cells
81359,Macrophages_1
81360,CD8+_T_Cells
81361,CD8+_T_Cells
81362,Stromal
81363,CD4+_T_Cells
81364,Stromal
81365,Macrophages_1
81366,B_Cells
81367,Macrophages_1
81368,Macrophages_1
81369,Stromal
81370,CD8+_T_Cells
81371,CD4+_T_Cells
81372,Macrophages_1
81373,Macrophages_1
81374,Macrophages_1
81375,CD8+_T_Cells
81376,B_Cells
81377,Macrophages_1
81378,Endothelial
81379,Stromal
81380,Stromal
81381,Stromal
81382,Macrophages_1
81383,Macrophages_1
81384,Unlabeled
81385,Unlabeled
81386,CD4+_T_Cells
81387,Endothelial
81388,B_Cells
81389,Stromal
81390,Macrophages_1
81391,CD4+_T_Cells
81392,CD4+_T_Cells
81393,B_Cells
81394,Endothelial
81395,B_Cells
81396,Stromal
81397,Stromal
81398,Stromal
81399,Macrophages_1
81400,CD4+_T_Cells
81401,Unlabeled
81402,B_Cells
81403,B_Cells
81404,CD4+_T_Cells
81405,CD4+_T_Cells
81406,B_Cells
81407,CD4+_T_Cells
81408,B_Cells
81409,Macrophages_1
81410,Macrophages_1
81411,IRF7+_DCs
81412,CD4+_T_Cells
81413,LAMP3+_DCs
81414,CD4+_T_Cells
81415,Macrophages_1
81416,Stromal
81417,B_Cells
81418,Macrophages_1
81419,CD8+_T_Cells
81420,B_Cells
81421,B_Cells
81422,CD4+_T_Cells
81423,CD4+_T_Cells
81424,B_Cells
81425,B_Cells
81426,CD4+_T_Cells
81427,B_Cells
81428,CD4+_T_Cells
81429,B_Cells
81430,CD4+_T_Cells
81431,Stromal
81432,Stromal
81433,Stromal
81434,B_Cells
81435,Stromal
81436,Stromal
81437,Stromal_&_T_Cell_Hybrid
81438,Stromal
81439,Stromal
81440,Stromal
81441,Stromal
81442,Stromal
81443,Stromal
81444,CD8+_T_Cells
81445,Stromal
81446,Stromal
81447,Stromal
81448,Stromal
81449,Stromal
81450,Perivascular-Like
81451,Perivascular-Like
81452,Endothelial
81453,Stromal
81454,Stromal
81455,Unlabeled
81456,Macrophages_1
81457,Macrophages_1
81458,Stromal
81459,CD4+_T_Cells
81460,Stromal
81461,B_Cells
81462,Stromal
81463,Stromal
81464,CD4+_T_Cells
81465,B_Cells
81466,B_Cells
81467,Stromal
81468,Stromal_&_T_Cell_Hybrid
81469,B_Cells
81470,CD4+_T_Cells
81471,Unlabeled
81472,Stromal
81473,Stromal
81474,Stromal
81475,B_Cells
81476,Stromal
81477,CD4+_T_Cells
81478,Macrophages_1
81479,Stromal
81480,CD4+_T_Cells
81481,B_Cells
81482,Unlabeled
81483,B_Cells
81484,Stromal
81485,CD8+_T_Cells
81486,B_Cells
81487,Stromal_&_T_Cell_Hybrid
81488,Macrophages_1
81489,CD4+_T_Cells
81490,IRF7+_DCs
81491,Stromal
81492,CD4+_T_Cells
81493,Macrophages_1
81494,Stromal
81495,CD8+_T_Cells
81496,CD4+_T_Cells
81497,Stromal
81498,Macrophages_1
81499,B_Cells
81500,Stromal
81501,B_Cells
81502,Stromal
81503,Stromal
81504,Stromal
81505,Stromal
81506,Stromal
81507,Stromal
81508,Stromal
81509,Macrophages_1
81510,Stromal
81511,Unlabeled
81512,Stromal
81513,CD8+_T_Cells
81514,Macrophages_1
81515,Macrophages_1
81516,Macrophages_1
81517,CD8+_T_Cells
81518,CD8+_T_Cells
81519,CD4+_T_Cells
81520,B_Cells
81521,B_Cells
81522,LAMP3+_DCs
81523,Stromal
81524,CD4+_T_Cells
81525,Stromal
81526,CD4+_T_Cells
81527,CD8+_T_Cells
81528,B_Cells
81529,B_Cells
81530,IRF7+_DCs
81531,CD4+_T_Cells
81532,B_Cells
81533,Stromal
81534,Stromal
81535,CD4+_T_Cells
81536,CD8+_T_Cells
81537,B_Cells
81538,B_Cells
81539,Stromal
81540,CD8+_T_Cells
81541,CD8+_T_Cells
81542,CD8+_T_Cells
81543,Stromal
81544,B_Cells
81545,Stromal
81546,CD8+_T_Cells
81547,Stromal
81548,Stromal
81549,Stromal
81550,CD4+_T_Cells
81551,Macrophages_1
81552,Macrophages_1
81553,Stromal_&_T_Cell_Hybrid
81554,CD4+_T_Cells
81555,CD4+_T_Cells
81556,Macrophages_1
81557,Stromal_&_T_Cell_Hybrid
81558,Stromal_&_T_Cell_Hybrid
81559,Macrophages_1
81560,Stromal
81561,Macrophages_1
81562,CD8+_T_Cells
81563,Unlabeled
81564,CD4+_T_Cells
81565,Macrophages_1
81566,B_Cells
81567,Macrophages_1
81568,Stromal
81569,Macrophages_1
81570,Macrophages_1
81571,Stromal
81572,CD8+_T_Cells
81573,Stromal
81574,Macrophages_1
81575,B_Cells
81576,CD4+_T_Cells
81577,CD4+_T_Cells
81578,Macrophages_1
81579,Stromal
81580,B_Cells
81581,CD8+_T_Cells
81582,CD8+_T_Cells
81583,Stromal
81584,B_Cells
81585,B_Cells
81586,B_Cells
81587,B_Cells
81588,B_Cells
81589,Macrophages_1
81590,B_Cells
81591,CD8+_T_Cells
81592,CD8+_T_Cells
81593,Unlabeled
81594,CD8+_T_Cells
81595,B_Cells
81596,Endothelial
81597,CD4+_T_Cells
81598,Macrophages_1
81599,B_Cells
81600,Macrophages_1
81601,Stromal
81602,Macrophages_1
81603,Stromal
81604,Macrophages_1
81605,Macrophages_1
81606,Macrophages_1
81607,B_Cells
81608,Unlabeled
81609,CD4+_T_Cells
81610,Macrophages_1
81611,CD4+_T_Cells
81612,Stromal
81613,Stromal
81614,Stromal
81615,Stromal
81616,Stromal
81617,CD8+_T_Cells
81618,Macrophages_1
81619,Macrophages_1
81620,Stromal
81621,Stromal
81622,Unlabeled
81623,B_Cells
81624,CD8+_T_Cells
81625,CD8+_T_Cells
81626,CD8+_T_Cells
81627,CD8+_T_Cells
81628,Macrophages_1
81629,Stromal
81630,Stromal
81631,B_Cells
81632,CD4+_T_Cells
81633,CD8+_T_Cells
81634,Stromal
81635,Macrophages_1
81636,CD8+_T_Cells
81637,Unlabeled
81638,Stromal
81639,Macrophages_1
81640,Stromal
81641,Stromal
81642,CD8+_T_Cells
81643,Stromal
81644,Stromal
81645,Stromal
81646,B_Cells
81647,B_Cells
81648,B_Cells
81649,B_Cells
81650,B_Cells
81651,Stromal
81652,B_Cells
81653,CD4+_T_Cells
81654,B_Cells
81655,Unlabeled
81656,Macrophages_1
81657,CD4+_T_Cells
81658,Unlabeled
81659,CD4+_T_Cells
81660,B_Cells
81661,CD8+_T_Cells
81662,B_Cells
81663,CD4+_T_Cells
81664,B_Cells
81665,B_Cells
81666,B_Cells
81667,B_Cells
81668,IRF7+_DCs
81669,CD4+_T_Cells
81670,CD4+_T_Cells
81671,CD4+_T_Cells
81672,CD4+_T_Cells
81673,B_Cells
81674,CD4+_T_Cells
81675,B_Cells
81676,CD4+_T_Cells
81677,CD4+_T_Cells
81678,B_Cells
81679,CD4+_T_Cells
81680,CD4+_T_Cells
81681,LAMP3+_DCs
81682,CD4+_T_Cells
81683,B_Cells
81684,CD8+_T_Cells
81685,CD8+_T_Cells
81686,B_Cells
81687,CD4+_T_Cells
81688,B_Cells
81689,B_Cells
81690,B_Cells
81691,B_Cells
81692,B_Cells
81693,CD4+_T_Cells
81694,CD4+_T_Cells
81695,CD8+_T_Cells
81696,CD4+_T_Cells
81697,B_Cells
81698,CD4+_T_Cells
81699,CD8+_T_Cells
81700,CD4+_T_Cells
81701,CD4+_T_Cells
81702,CD8+_T_Cells
81703,CD4+_T_Cells
81704,B_Cells
81705,B_Cells
81706,CD4+_T_Cells
81707,CD4+_T_Cells
81708,CD8+_T_Cells
81709,B_Cells
81710,Unlabeled
81711,CD8+_T_Cells
81712,CD4+_T_Cells
81713,CD8+_T_Cells
81714,CD4+_T_Cells
81715,CD8+_T_Cells
81716,LAMP3+_DCs
81717,CD4+_T_Cells
81718,CD4+_T_Cells
81719,CD4+_T_Cells
81720,CD4+_T_Cells
81721,CD4+_T_Cells
81722,B_Cells
81723,CD8+_T_Cells
81724,Macrophages_1
81725,B_Cells
81726,Stromal
81727,Stromal
81728,Macrophages_1
81729,Macrophages_1
81730,B_Cells
81731,CD8+_T_Cells
81732,Stromal
81733,Stromal
81734,Stromal
81735,B_Cells
81736,Macrophages_1
81737,IRF7+_DCs
81738,Stromal
81739,Stromal
81740,Macrophages_1
81741,Stromal
81742,CD8+_T_Cells
81743,Stromal
81744,CD8+_T_Cells
81745,Stromal
81746,Macrophages_1
81747,Macrophages_1
81748,B_Cells
81749,Stromal
81750,Stromal
81751,CD8+_T_Cells
81752,Macrophages_1
81753,B_Cells
81754,Unlabeled
81755,B_Cells
81756,Stromal
81757,Stromal
81758,Stromal
81759,Stromal
81760,Stromal
81761,B_Cells
81762,B_Cells
81763,Stromal
81764,CD8+_T_Cells
81765,CD4+_T_Cells
81766,B_Cells
81767,DCIS_1
81768,DCIS_1
81769,DCIS_1
81770,DCIS_1
81771,DCIS_1
81772,DCIS_1
81773,DCIS_1
81774,DCIS_1
81775,DCIS_1
81776,DCIS_1
81777,DCIS_1
81778,DCIS_1
81779,DCIS_1
81780,DCIS_1
81781,Myoepi_ACTA2+
81782,DCIS_1
81783,DCIS_1
81784,DCIS_1
81785,DCIS_1
81786,DCIS_1
81787,Myoepi_ACTA2+
81788,Stromal
81789,DCIS_1
81790,Myoepi_ACTA2+
81791,DCIS_1
81792,DCIS_1
81793,DCIS_1
81794,Endothelial
81795,Myoepi_ACTA2+
81796,DCIS_1
81797,DCIS_1
81798,Myoepi_ACTA2+
81799,Stromal
81800,Myoepi_ACTA2+
81801,Myoepi_ACTA2+
81802,DCIS_1
81803,DCIS_1
81804,DCIS_1
81805,DCIS_1
81806,Stromal
81807,Stromal
81808,Stromal
81809,CD8+_T_Cells
81810,Unlabeled
81811,Stromal
81812,Stromal
81813,Stromal
81814,Stromal
81815,Stromal
81816,Stromal
81817,Stromal
81818,Stromal
81819,CD8+_T_Cells
81820,Stromal
81821,Stromal
81822,Stromal
81823,Stromal
81824,Stromal
81825,Stromal
81826,Stromal
81827,Stromal
81828,Stromal
81829,Macrophages_1
81830,Stromal
81831,Unlabeled
81832,Stromal
81833,CD8+_T_Cells
81834,Stromal
81835,Stromal_&_T_Cell_Hybrid
81836,B_Cells
81837,CD8+_T_Cells
81838,Stromal_&_T_Cell_Hybrid
81839,Stromal_&_T_Cell_Hybrid
81840,Stromal
81841,B_Cells
81842,B_Cells
81843,Stromal
81844,Stromal
81845,Stromal
81846,Stromal
81847,Stromal
81848,Endothelial
81849,Stromal
81850,Stromal
81851,Endothelial
81852,Stromal
81853,Endothelial
81854,Stromal
81855,Unlabeled
81856,Stromal
81857,Stromal
81858,Stromal
81859,Endothelial
81860,Endothelial
81861,Stromal
81862,Macrophages_1
81863,Stromal
81864,Unlabeled
81865,Macrophages_2
81866,Macrophages_1
81867,Stromal
81868,Unlabeled
81869,Stromal
81870,CD4+_T_Cells
81871,Unlabeled
81872,Endothelial
81873,Stromal
81874,Unlabeled
81875,Endothelial
81876,B_Cells
81877,Macrophages_1
81878,Stromal
81879,CD8+_T_Cells
81880,Unlabeled
81881,Endothelial
81882,B_Cells
81883,Macrophages_1
81884,Stromal
81885,Stromal
81886,Stromal
81887,Stromal
81888,CD4+_T_Cells
81889,B_Cells
81890,Stromal
81891,CD4+_T_Cells
81892,Stromal
81893,Stromal
81894,Stromal
81895,Myoepi_ACTA2+
81896,Myoepi_ACTA2+
81897,Myoepi_ACTA2+
81898,DCIS_1
81899,Myoepi_ACTA2+
81900,Myoepi_ACTA2+
81901,DCIS_1
81902,DCIS_1
81903,Myoepi_ACTA2+
81904,DCIS_1
81905,Myoepi_ACTA2+
81906,Stromal
81907,DCIS_1
81908,DCIS_1
81909,Myoepi_ACTA2+
81910,DCIS_1
81911,DCIS_1
81912,DCIS_1
81913,DCIS_1
81914,DCIS_1
81915,DCIS_1
81916,DCIS_1
81917,DCIS_1
81918,DCIS_1
81919,DCIS_1
81920,DCIS_1
81921,DCIS_1
81922,DCIS_1
81923,DCIS_1
81924,DCIS_1
81925,DCIS_1
81926,DCIS_1
81927,DCIS_1
81928,DCIS_1
81929,DCIS_1
81930,Myoepi_ACTA2+
81931,DCIS_1
81932,Unlabeled
81933,DCIS_1
81934,DCIS_1
81935,DCIS_1
81936,Myoepi_ACTA2+
81937,DCIS_1
81938,Myoepi_ACTA2+
81939,DCIS_1
81940,DCIS_1
81941,DCIS_1
81942,DCIS_1
81943,DCIS_1
81944,DCIS_1
81945,DCIS_1
81946,DCIS_1
81947,DCIS_1
81948,DCIS_1
81949,DCIS_1
81950,DCIS_1
81951,DCIS_1
81952,DCIS_1
81953,DCIS_1
81954,DCIS_1
81955,Endothelial
81956,Myoepi_ACTA2+
81957,DCIS_1
81958,DCIS_1
81959,DCIS_1
81960,Myoepi_ACTA2+
81961,DCIS_1
81962,Myoepi_ACTA2+
81963,Myoepi_ACTA2+
81964,Myoepi_ACTA2+
81965,Myoepi_KRT15+
81966,Stromal
81967,Stromal
81968,Myoepi_ACTA2+
